car_id,company,model,year,kms_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,Price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified
715,Ford,Ford Ikon 1.3,2019,53149,Diesel,Automatic,3rd,Good,Yes,3,4,800,45,687815,Mumbai,BS-IV,Yes,Medium,838316.1664157545,Individual,Yes
630,Tata,Tata Indigo CS,2019,0,Petrol,Automatic,4th+,Excellent,No,0,4,800,72,557801,Pune,BS-IV,Yes,Medium,596265.6909040498,Individual,Yes
425,Maruti,Maruti Suzuki Ritz,2008,113816,Diesel,Automatic,4th+,Poor,Yes,1,4,1699,73,30000,Pune,BS-II,Yes,Low,1577169.3026080548,Dealer,Yes
611,Tata,Tata Tiago Revotron,2012,3990,Diesel,Automatic,3rd,Good,No,2,4,1892,65,227707,Hyderabad,BS-III,Yes,Medium,1064695.6113239976,Dealer,No
477,Mahindra,Mahindra Scorpio S10,2014,59203,Petrol,Automatic,2nd,Fair,Yes,0,4,1302,94,640153,Kolkata,BS-III,Yes,Low,28289.81,Individual,Yes
309,Mahindra,Mahindra Jeep MM,2005,0,Petrol,Manual,4th+,Poor,Yes,1,4,2146,88,534578,Delhi,BS-III,No,Low,397529.1219393998,Individual,No
298,Mahindra,Mahindra Logan Diesel,2011,42787,Diesel,Manual,4th+,Poor,Yes,1,4,1820,85,969830,Chennai,BS-IV,No,High,922333.9367315704,Dealer,Yes
161,Toyota,Toyota Etios GD,2009,59346,Petrol,Automatic,2nd,Poor,Yes,0,4,1816,161,1197957,Kolkata,BS-III,Yes,High,522776.8323246979,Individual,No
652,Chevrolet,Chevrolet Enjoy,2014,50398,Petrol,Manual,4th+,Fair,No,1,4,1061,96,30000,Delhi,BS-II,No,Low,1219581.2906925175,Dealer,Yes
432,BMW,BMW 3 Series,2005,48826,Petrol,Manual,1st,Excellent,Yes,0,5,1261,118,30000,Kolkata,BS-III,No,Medium,656371.1269695547,Individual,Yes
492,Volkswagen,Volkswagen Polo Trendline,2018,78172,Petrol,Manual,3rd,Good,No,1,4,1991,59,180990,Kolkata,BS-II,Yes,Low,298923.70964333025,Dealer,Yes
504,Mahindra,Mahindra XUV500,2007,0,Petrol,Manual,3rd,Poor,Yes,0,4,1595,62,430694,Pune,BS-II,No,Medium,373333.55751451955,Individual,No
261,Tata,Tata Sumo Gold,2011,104560,Petrol,Automatic,2nd,Poor,No,0,4,1836,192,846062,Hyderabad,BS-III,No,Low,356588.6113986553,Individual,No
656,Ford,Ford Ikon 1.3,2011,0,Diesel,Manual,2nd,Fair,No,0,5,800,128,480760,Delhi,BS-IV,No,Low,567579.3834084105,Dealer,Yes
198,Maruti,Maruti Suzuki Alto,2018,25005,Diesel,Manual,4th+,Fair,Yes,1,4,1132,123,30000,Hyderabad,BS-III,No,Medium,538711.9682661642,Individual,No
627,Maruti,Maruti Suzuki Dzire,2015,101632,Diesel,Manual,1st,Fair,No,2,4,2057,138,1331587,Delhi,BS-III,No,Low,633547.2197248922,Dealer,Yes
604,Volkswagen,Volkswagen Vento Highline,2019,50495,Petrol,Manual,3rd,Poor,Yes,2,4,820,129,286051,Pune,BS-III,No,Medium,215726.9604795743,Individual,No
385,Hyundai,Hyundai i10 Magna,2014,65174,Diesel,Manual,2nd,Excellent,No,0,5,1497,51,30000,Bangalore,BS-IV,No,Medium,28289.81,Individual,Yes
373,Maruti,Maruti Suzuki Dzire,2008,114304,Diesel,Manual,2nd,Good,Yes,0,4,1559,68,307193,Pune,BS-IV,Yes,Low,28289.81,Dealer,Yes
233,Mahindra,Mahindra Bolero SLE,2014,89054,Petrol,Manual,2nd,Fair,No,1,5,2030,168,326800,Chennai,BS-III,Yes,Medium,68509.98826128157,Individual,Yes
53,Hyundai,Hyundai Eon Era,2015,52982,Diesel,Automatic,4th+,Poor,No,1,4,2091,45,759929,Chennai,BS-III,No,Medium,924649.2682502244,Dealer,No
257,Jeep,Jeep Wrangler Unlimited,2018,60849,Petrol,Automatic,3rd,Poor,Yes,1,4,1401,91,267812,Chennai,BS-III,No,Low,156950.83132179492,Individual,Yes
471,Tata,Tata Nano,2011,88495,Diesel,Automatic,1st,Good,Yes,0,4,909,167,405817,Pune,BS-III,No,Low,104622.47329854168,Dealer,Yes
669,Maruti,Maruti Suzuki Alto,2019,60101,Diesel,Manual,3rd,Fair,No,1,4,2048,75,398806,Kolkata,BS-II,No,Medium,329956.292132458,Individual,No
722,Volkswagen,Volkswagen Polo,2017,43126,Petrol,Automatic,1st,Poor,No,0,4,938,158,659448,Chennai,BS-III,Yes,Low,125285.34675962751,Individual,No
329,Tata,Tata Indigo eCS,2008,36973,Petrol,Automatic,2nd,Excellent,No,2,4,1993,45,30000,Chennai,BS-III,Yes,High,92932.4190336531,Dealer,No
624,Maruti,Maruti Suzuki Ritz,2008,28852,Petrol,Automatic,2nd,Excellent,No,0,4,2022,81,530528,Kolkata,BS-III,Yes,Low,522810.33393945126,Dealer,Yes
739,Maruti,Maruti Suzuki Ritz,2014,76585,Diesel,Manual,2nd,Good,Yes,0,4,892,111,1282552,Bangalore,BS-III,Yes,High,334448.67723506055,Dealer,Yes
411,Skoda,Skoda Octavia Classic,2001,21884,Petrol,Manual,4th+,Fair,Yes,0,4,2000,45,30000,Chennai,BS-II,Yes,High,178043.15020302398,Individual,Yes
376,Renault,Renault Kwid 1.0,2010,86105,Diesel,Manual,4th+,Fair,No,0,4,2408,121,1234749,Pune,BS-III,No,Medium,28289.81,Dealer,Yes
229,Toyota,Toyota Fortuner,2015,52477,Petrol,Manual,1st,Excellent,Yes,0,4,961,161,684289,Delhi,BS-III,No,Medium,86481.46878877655,Individual,Yes
289,Chevrolet,Chevrolet Cruze LTZ,2013,30532,Petrol,Automatic,4th+,Good,Yes,2,5,800,173,203614,Mumbai,BS-III,No,Low,1207456.2382703044,Dealer,Yes
474,Hyundai,Hyundai Elite i20,2005,46617,LPG,Automatic,3rd,Fair,No,2,5,1343,144,510917,Bangalore,BS-III,Yes,Low,291978.5474831842,Dealer,Yes
628,Toyota,Toyota Qualis,2005,15923,Petrol,Manual,2nd,Poor,Yes,1,4,1482,75,30000,Mumbai,BS-IV,Yes,Medium,32675.32314228837,Dealer,Yes
436,Maruti,Maruti Suzuki Alto,2009,616,Diesel,Automatic,1st,Fair,No,0,4,1777,68,1287426,Chennai,BS-III,No,Low,876876.9853394305,Dealer,Yes
592,Hyundai,Hyundai Verna 1.6,2012,39788,Petrol,Manual,2nd,Fair,No,0,4,1234,101,459422,Bangalore,BS-III,No,Low,735681.363431285,Dealer,Yes
625,BMW,BMW 3 Series,2017,51547,Diesel,Manual,3rd,Good,No,2,4,1675,71,71565,Mumbai,BS-III,Yes,Low,995489.0272672682,Individual,Yes
816,Skoda,Skoda Rapid Elegance,2018,95270,Petrol,Manual,4th+,Excellent,No,0,4,1565,45,1206996,Chennai,BS-IV,No,Low,776384.7755924973,Individual,No
175,Honda,Honda City 1.5,2010,12713,Diesel,Automatic,3rd,Fair,No,0,4,800,133,1103290,Pune,BS-III,No,Medium,509729.92499734723,Individual,No
422,Mahindra,Mahindra Bolero Power,2006,54307,Petrol,Automatic,1st,Poor,Yes,2,4,2351,108,1171665,Pune,BS-II,No,Low,187260.73649537162,Dealer,Yes
422,Renault,Renault Kwid 1.0,2012,19608,Diesel,Manual,4th+,Good,No,1,4,1610,148,1739887,Pune,BS-III,Yes,Medium,239486.3857028215,Dealer,Yes
479,Hyundai,Hyundai Verna 1.6,2009,0,Diesel,Automatic,1st,Good,Yes,1,5,1195,98,30000,Chennai,BS-III,Yes,Low,28289.81,Dealer,Yes
460,Maruti,Maruti Suzuki Swift,2013,27815,Diesel,Manual,2nd,Excellent,No,0,4,1483,170,401022,Mumbai,BS-IV,Yes,Low,28289.81,Dealer,Yes
241,Audi,Audi Q5 2.0,2013,2478,Petrol,Manual,1st,Good,No,0,4,1747,93,332032,Mumbai,BS-III,Yes,Medium,1417899.7023727903,Dealer,Yes
203,Renault,Renault Lodgy 85,2009,69045,Petrol,Manual,1st,Poor,Yes,0,4,2308,173,271906,Bangalore,BS-III,No,Medium,697860.0227338331,Dealer,No
593,Maruti,Maruti Suzuki Swift,2013,25937,Petrol,Automatic,4th+,Excellent,No,0,4,1366,81,1056683,Pune,BS-III,Yes,Medium,28289.81,Dealer,Yes
641,Volkswagen,Volkswagen Polo Highline,2014,28140,Diesel,Manual,2nd,Poor,No,0,4,2243,72,30000,Bangalore,BS-IV,No,Low,28289.81,Dealer,Yes
515,Mahindra,Mahindra XUV500,2009,19711,Petrol,Automatic,1st,Poor,No,0,4,1366,133,874350,Delhi,BS-III,No,Low,642897.1525299359,Individual,Yes
208,Maruti,Maruti Suzuki Alto,2015,18800,Diesel,Manual,2nd,Poor,Yes,0,4,1083,78,30000,Delhi,BS-IV,Yes,High,28289.81,Individual,No
224,Hindustan,Hindustan Motors Ambassador,2012,41659,Petrol,Automatic,1st,Poor,No,0,4,1106,98,574209,Hyderabad,BS-IV,Yes,Medium,30200.754678421596,Dealer,Yes
266,Volkswagen,Volkswagen Jetta Highline,2010,40019,Petrol,Manual,3rd,Poor,No,0,4,1015,166,539646,Mumbai,BS-III,No,Low,300466.5621524891,Individual,Yes
606,Maruti,Maruti Suzuki Swift,2015,4354,Petrol,Manual,3rd,Good,No,0,4,2241,64,588701,Delhi,BS-IV,No,Low,333306.43650761695,Dealer,Yes
365,Tata,Tata Nano Cx,2012,45938,Diesel,Automatic,2nd,Good,Yes,0,4,2033,95,281767,Hyderabad,BS-III,No,Low,342380.7175090967,Dealer,Yes
495,Maruti,Maruti Suzuki Swift,2016,1817,Petrol,Automatic,1st,Fair,Yes,1,4,800,144,167444,Kolkata,BS-IV,Yes,High,214822.45816840485,Dealer,Yes
742,Maruti,Maruti Suzuki Omni,2012,16571,Diesel,Automatic,4th+,Excellent,No,2,4,1544,67,196338,Pune,BS-III,No,Low,28289.81,Individual,No
816,Mahindra,Mahindra Bolero SLE,2017,58178,Petrol,Automatic,4th+,Excellent,No,0,4,2088,45,30000,Bangalore,BS-III,Yes,Medium,189282.25587980816,Individual,Yes
171,Maruti,Maruti Suzuki Swift,2011,0,Petrol,Automatic,1st,Excellent,Yes,0,4,831,141,41097,Hyderabad,BS-III,No,Medium,255344.203266346,Individual,No
733,Mahindra,Mahindra XUV500,2012,7750,Petrol,Manual,4th+,Poor,Yes,1,4,1507,114,187176,Chennai,BS-IV,No,Medium,104158.54735120776,Individual,No
276,Hyundai,Hyundai Santro Xing,2013,60228,Diesel,Manual,4th+,Good,Yes,0,4,1289,118,359339,Delhi,BS-IV,Yes,Medium,311700.87030089705,Individual,No
378,Maruti,Maruti Suzuki Ertiga,2011,68352,Petrol,Manual,1st,Good,Yes,0,4,1906,162,30000,Delhi,BS-IV,No,Low,1395403.2943433688,Individual,No
460,Mahindra,Mahindra XUV500 W6,2009,39869,Petrol,Automatic,3rd,Fair,No,1,4,1866,91,521190,Kolkata,BS-III,No,Medium,28289.81,Individual,No
381,Datsun,Datsun GO T,2009,49845,Diesel,Automatic,4th+,Fair,Yes,2,4,800,77,423476,Kolkata,BS-III,No,Medium,847664.3079717264,Individual,No
579,Mahindra,Mahindra Scorpio S4,2011,52568,Petrol,Automatic,2nd,Good,No,0,4,1800,146,539486,Kolkata,BS-II,No,Medium,1081581.646651788,Dealer,Yes
264,Hyundai,Hyundai i20 Asta,2008,126303,Diesel,Automatic,2nd,Fair,No,1,4,2325,258,1120214,Bangalore,BS-IV,No,Low,28289.81,Dealer,Yes
300,Audi,Audi A4 2.0,2019,31301,Petrol,Manual,3rd,Good,No,0,4,2219,77,113309,Chennai,BS-III,No,Low,28289.81,Dealer,Yes
298,Chevrolet,Chevrolet Beat LT,2019,64731,Petrol,Automatic,2nd,Fair,No,0,4,1099,92,1057971,Chennai,BS-II,Yes,Low,28289.81,Individual,Yes
441,Mahindra,Mahindra Scorpio,2007,84192,Petrol,Automatic,1st,Excellent,Yes,2,4,883,45,327925,Kolkata,BS-III,No,Medium,28289.81,Individual,Yes
627,Maruti,Maruti Suzuki Wagon,2003,33807,Diesel,Automatic,3rd,Good,No,2,4,1322,201,30000,Chennai,BS-III,Yes,Medium,539130.8317936085,Dealer,Yes
317,Maruti,Maruti Suzuki Alto,2006,17874,Diesel,Manual,3rd,Excellent,Yes,1,4,1796,104,502551,Mumbai,BS-II,No,High,516648.0973099233,Dealer,Yes
631,Volkswagen,Volkswagen Vento Comfortline,2011,55212,Petrol,Automatic,3rd,Excellent,Yes,0,4,800,52,302112,Delhi,BS-IV,No,Medium,909786.7582929108,Dealer,Yes
15,Hyundai,Hyundai i20 Magna,2014,35603,Diesel,Automatic,1st,Poor,No,1,4,1083,59,30000,Chennai,BS-II,No,Medium,468336.9115261803,Dealer,Yes
40,Maruti,Maruti Suzuki Wagon,2015,53477,Diesel,Automatic,4th+,Fair,Yes,1,4,2339,95,847936,Bangalore,BS-III,No,Low,28289.81,Dealer,Yes
787,Hyundai,Hyundai Verna 1.6,2016,66286,Petrol,Manual,2nd,Poor,No,1,4,1823,67,122517,Bangalore,BS-III,No,Low,364947.4680211613,Dealer,No
536,Honda,Honda Amaze,2019,42439,Petrol,Automatic,3rd,Good,No,2,4,1875,127,321231,Pune,BS-III,Yes,High,28289.81,Dealer,Yes
503,Maruti,Maruti Suzuki Ritz,2014,0,Petrol,Automatic,2nd,Excellent,No,0,4,2825,101,301370,Kolkata,BS-III,Yes,Low,744824.1271951502,Dealer,Yes
576,Audi,Audi A3 Cabriolet,2016,0,Diesel,Manual,1st,Poor,No,1,4,1941,162,660990,Chennai,BS-II,No,Medium,405085.23399362277,Individual,Yes
550,Honda,Honda Amaze 1.5,2012,48701,Petrol,Automatic,4th+,Fair,Yes,0,4,1828,196,103931,Hyderabad,BS-III,Yes,Low,85594.26742324367,Individual,Yes
764,Honda,Honda Amaze,2018,67483,Petrol,Automatic,3rd,Good,Yes,0,4,2466,125,30000,Pune,BS-III,No,Low,1238030.6913202577,Individual,Yes
192,Maruti,Maruti Suzuki Ertiga,2008,46719,Petrol,Automatic,2nd,Poor,No,3,4,1184,126,30000,Delhi,BS-III,No,Low,103363.62739214039,Individual,No
516,Tata,Tata Indica V2,2010,41050,Petrol,Manual,1st,Excellent,Yes,0,4,1472,159,30000,Pune,BS-III,No,High,445380.782706641,Individual,Yes
816,Maruti,Maruti Suzuki Alto,2009,79624,Diesel,Automatic,2nd,Excellent,No,1,4,1748,117,412449,Kolkata,BS-III,No,Medium,1129771.070324005,Dealer,Yes
715,Land,Land Rover Freelander,2012,13097,Petrol,Manual,2nd,Fair,No,0,4,1682,141,776214,Hyderabad,BS-II,No,Low,893484.406258544,Individual,No
436,Honda,Honda Brio VX,2009,38634,Diesel,Manual,3rd,Good,Yes,2,4,2402,105,362987,Chennai,BS-III,No,Low,124149.96073896851,Individual,No
185,Chevrolet,Chevrolet Beat LT,2018,84490,Petrol,Automatic,2nd,Excellent,No,0,4,2749,71,30000,Hyderabad,BS-III,No,High,327701.35163803864,Individual,Yes
182,Audi,Audi Q5 2.0,2017,54494,Petrol,Manual,3rd,Excellent,No,0,4,1296,147,735654,Delhi,BS-III,Yes,Low,28289.81,Dealer,Yes
50,Maruti,Maruti Suzuki Alto,2007,46285,Diesel,Automatic,4th+,Fair,No,1,4,1612,124,30000,Delhi,BS-II,No,Low,521757.2401207961,Dealer,Yes
615,Skoda,Skoda Octavia Classic,2015,980,Petrol,Manual,3rd,Good,Yes,0,4,800,91,782349,Mumbai,BS-IV,Yes,Low,28289.81,Individual,Yes
385,Mitsubishi,Mitsubishi Pajero Sport,2014,53722,Petrol,Automatic,4th+,Poor,No,0,4,2173,45,709430,Kolkata,BS-III,No,Low,74098.24972474051,Individual,Yes
781,Hyundai,Hyundai Eon D,2011,60054,Diesel,Manual,3rd,Poor,Yes,1,4,1280,133,79051,Mumbai,BS-IV,No,Low,626726.4806862221,Individual,Yes
149,Maruti,Maruti Suzuki Ertiga,2014,8472,Petrol,Automatic,2nd,Fair,No,1,4,1667,115,1024228,Kolkata,BS-III,Yes,Medium,28289.81,Individual,Yes
395,Honda,Honda Amaze,2016,48147,Petrol,Automatic,3rd,Poor,No,0,4,1570,188,268865,Bangalore,BS-II,No,Low,28289.81,Individual,No
816,Maruti,Maruti Suzuki Wagon,2019,16758,Diesel,Manual,2nd,Good,No,1,4,1157,151,30000,Kolkata,BS-IV,No,Medium,704576.4828483212,Individual,Yes
287,Honda,Honda Brio,2014,27887,Diesel,Manual,4th+,Poor,No,0,4,1075,68,836586,Mumbai,BS-III,No,Medium,582810.9561578834,Individual,No
383,Mitsubishi,Mitsubishi Pajero Sport,2012,0,Petrol,Automatic,4th+,Excellent,No,0,4,819,86,30000,Mumbai,BS-III,No,Low,151215.0099789174,Individual,Yes
269,Maruti,Maruti Suzuki Alto,2011,23961,Diesel,Automatic,4th+,Good,Yes,2,4,1896,45,30000,Kolkata,BS-IV,Yes,Medium,1405187.768465075,Dealer,Yes
66,Chevrolet,Chevrolet Beat LT,2014,69150,Petrol,Automatic,2nd,Excellent,No,0,4,1962,45,193648,Hyderabad,BS-IV,No,Low,53497.38106354349,Individual,No
615,Datsun,Datsun Redi GO,2014,47611,Diesel,Automatic,1st,Good,Yes,0,4,2093,126,30000,Chennai,BS-IV,Yes,High,539598.8448091921,Dealer,No
248,Ford,Ford EcoSport Titanium,2011,66427,Petrol,Automatic,1st,Excellent,No,2,4,1014,106,567246,Delhi,BS-II,Yes,Low,28289.81,Dealer,Yes
298,Skoda,Skoda Fabia 1.2L,2009,30359,Petrol,Automatic,4th+,Good,Yes,2,4,2160,175,957455,Chennai,BS-II,No,Low,610186.6818787619,Individual,No
504,Honda,Honda Mobilio S,2011,105170,Petrol,Automatic,4th+,Excellent,Yes,1,4,1726,170,392418,Chennai,BS-III,No,Low,445739.94795315614,Dealer,Yes
1,Toyota,Toyota Corolla Altis,2015,16598,Diesel,Manual,3rd,Poor,Yes,1,4,800,111,330821,Hyderabad,BS-II,No,High,1563364.7613036917,Individual,No
632,Hyundai,Hyundai Elite i20,2012,86595,Diesel,Manual,4th+,Good,No,1,5,800,134,30000,Hyderabad,BS-II,No,Low,541262.0009710632,Dealer,Yes
521,Volkswagen,Volkswagen Vento Comfortline,2015,87181,Petrol,Automatic,2nd,Poor,Yes,0,4,1638,215,180417,Delhi,BS-III,No,Medium,1219311.751980283,Dealer,Yes
491,Renault,Renault Lodgy 85,2007,34588,Petrol,Manual,4th+,Fair,No,0,4,2351,110,141589,Delhi,BS-III,Yes,Medium,336780.54356689093,Dealer,Yes
763,BMW,BMW 5 Series,2017,31117,Diesel,Automatic,3rd,Excellent,Yes,1,4,1040,210,659285,Kolkata,BS-IV,No,High,398836.1529772811,Individual,No
1,Hyundai,Hyundai Eon,2015,110418,Diesel,Automatic,1st,Fair,Yes,1,4,1057,155,755060,Bangalore,BS-III,Yes,Medium,1328534.7955107712,Dealer,Yes
193,Force,Force Motors Force,2013,19935,Petrol,Automatic,2nd,Fair,Yes,2,4,889,144,30000,Mumbai,BS-III,Yes,High,335057.03179415007,Dealer,Yes
269,Mahindra,Mahindra Scorpio VLX,2010,99042,Petrol,Automatic,1st,Excellent,No,0,4,800,76,1031690,Kolkata,BS-III,Yes,Medium,1329887.777570307,Individual,Yes
434,Volkswagen,Volkswagen Polo,2011,75130,Petrol,Automatic,1st,Good,No,2,4,1892,168,583304,Pune,BS-II,No,High,114446.52167111658,Individual,No
191,Honda,Honda City ZX,2013,21490,Diesel,Manual,1st,Good,No,1,4,1471,45,930535,Bangalore,BS-IV,No,Medium,557562.5361564023,Dealer,No
260,Tata,Tata Tiago Revotorq,2015,40626,Diesel,Automatic,2nd,Fair,No,0,4,2212,236,641044,Hyderabad,BS-IV,No,High,28289.81,Individual,No
220,Chevrolet,Chevrolet Spark 1.0,2006,46955,Diesel,Manual,4th+,Poor,No,2,4,1699,72,146358,Delhi,BS-II,No,Medium,264049.65371105523,Dealer,Yes
443,Datsun,Datsun Redi GO,2006,5432,Diesel,Manual,1st,Poor,Yes,1,4,2041,248,978277,Bangalore,BS-II,No,Medium,441558.51264272886,Dealer,Yes
382,Maruti,Maruti Suzuki Alto,2015,52304,Diesel,Automatic,3rd,Excellent,Yes,1,4,1405,191,341596,Kolkata,BS-III,No,Medium,470482.579355071,Individual,Yes
313,Tata,Tata Indica eV2,2004,0,Petrol,Manual,2nd,Good,No,1,4,838,83,972345,Chennai,BS-III,No,Low,50494.68800639466,Dealer,Yes
321,Maruti,Maruti Suzuki Omni,2012,13867,Diesel,Manual,1st,Poor,No,0,5,1478,83,183921,Pune,BS-II,No,Low,124822.68150323583,Dealer,Yes
586,Hyundai,Hyundai Eon Era,2017,99203,Diesel,Automatic,3rd,Fair,No,1,5,1347,96,117188,Delhi,BS-III,No,Low,241095.9260753539,Dealer,Yes
816,Audi,Audi Q3 2.0,2011,55428,Petrol,Manual,3rd,Fair,No,2,4,1386,129,30000,Bangalore,BS-III,No,Low,28289.81,Individual,No
328,Honda,Honda Amaze,2015,12105,Diesel,Manual,1st,Excellent,No,2,4,2232,121,284905,Bangalore,BS-III,Yes,Low,198052.4289794875,Dealer,Yes
205,Maruti,Maruti Suzuki Alto,2009,50274,Diesel,Manual,1st,Good,Yes,0,4,1618,111,1027317,Bangalore,BS-II,Yes,High,28289.81,Dealer,Yes
329,Maruti,Maruti Suzuki Wagon,2016,107044,Diesel,Automatic,4th+,Fair,No,1,4,800,104,30000,Delhi,BS-IV,No,Medium,184213.2320326237,Individual,No
611,Hyundai,Hyundai i20 Active,2009,66575,Petrol,Manual,1st,Fair,No,1,4,2596,54,30000,Mumbai,BS-II,Yes,Low,28289.81,Individual,Yes
194,Hyundai,Hyundai i10,2010,53354,Diesel,Automatic,4th+,Fair,No,1,4,1362,68,223264,Delhi,BS-IV,No,Low,644608.3328117818,Dealer,Yes
442,Hyundai,Hyundai Elite i20,2013,128648,Diesel,Automatic,3rd,Excellent,Yes,1,4,1366,61,30000,Mumbai,BS-III,No,Medium,856867.5962056837,Individual,Yes
245,Maruti,Maruti Suzuki Swift,2014,61267,Petrol,Manual,2nd,Good,No,2,4,2512,110,30000,Hyderabad,BS-IV,No,Low,594925.5781529387,Dealer,Yes
816,Maruti,Maruti Suzuki Swift,2006,109094,Diesel,Manual,4th+,Excellent,Yes,0,4,933,145,383661,Chennai,BS-II,Yes,High,737463.5516429101,Individual,Yes
1,Hyundai,Hyundai Eon,2014,0,Diesel,Manual,4th+,Poor,No,3,4,2535,189,579156,Chennai,BS-II,No,Medium,612403.3134984598,Dealer,Yes
574,Hyundai,Hyundai Eon Era,2009,82601,Diesel,Automatic,1st,Excellent,No,0,4,1073,45,496880,Delhi,BS-III,No,High,146845.56311426585,Dealer,Yes
1,Chevrolet,Chevrolet Beat LS,2019,85925,Diesel,Automatic,1st,Fair,No,2,4,1619,177,30000,Chennai,BS-II,No,Medium,1075235.5894850031,Individual,No
416,Maruti,Maruti Suzuki Zen,2005,21031,Diesel,Manual,1st,Excellent,No,0,4,1512,142,716560,Pune,BS-IV,Yes,Low,548467.1944583558,Dealer,Yes
808,Renault,Renault Kwid 1.0,2014,39957,Diesel,Manual,1st,Poor,No,2,4,1764,193,396215,Pune,BS-III,No,Medium,28289.81,Dealer,Yes
579,Tata,Tata Sumo Gold,2014,73512,Petrol,Automatic,2nd,Fair,No,0,4,2237,108,30000,Bangalore,BS-II,No,Medium,1093565.7420582464,Dealer,Yes
481,Maruti,Maruti Suzuki Swift,2014,55466,Petrol,Manual,3rd,Poor,Yes,0,4,1712,158,30000,Chennai,BS-II,No,High,97261.81121077802,Individual,No
500,Mahindra,Mahindra XUV500 W6,2019,31164,Petrol,Automatic,1st,Excellent,No,0,4,1349,45,283923,Delhi,BS-III,No,High,1237645.5973900086,Individual,Yes
427,Mitsubishi,Mitsubishi Pajero Sport,2008,65206,Petrol,Manual,4th+,Poor,No,0,4,1104,273,133884,Delhi,BS-III,No,High,453972.37434622244,Dealer,Yes
464,Hyundai,Hyundai Santro Xing,2010,0,Diesel,Automatic,1st,Excellent,Yes,2,4,800,132,547290,Pune,BS-IV,Yes,Medium,65279.2332940803,Individual,Yes
451,Hyundai,Hyundai Getz Prime,2010,30316,Diesel,Automatic,2nd,Poor,No,1,4,1540,107,629589,Delhi,BS-IV,No,High,168301.9215037977,Dealer,Yes
1,Chevrolet,Chevrolet Beat Diesel,2006,68827,Petrol,Automatic,2nd,Excellent,No,0,5,921,45,473734,Pune,BS-II,Yes,Low,113250.99145072117,Dealer,Yes
342,Chevrolet,Chevrolet Beat LT,2009,28894,Petrol,Automatic,1st,Good,Yes,0,4,800,114,247781,Hyderabad,BS-III,No,Low,901023.3669224564,Individual,Yes
494,Volkswagen,Volkswagen Vento Konekt,2008,73267,Petrol,Automatic,1st,Good,No,0,4,1138,140,317125,Hyderabad,BS-III,No,Low,869603.3618495136,Dealer,Yes
510,Hyundai,Hyundai Getz Prime,2017,70242,Diesel,Automatic,2nd,Poor,No,1,4,1812,86,949609,Hyderabad,BS-II,No,Medium,1163668.1908615401,Dealer,Yes
443,Mahindra,Mahindra Xylo E4,2012,38040,Petrol,Automatic,2nd,Excellent,Yes,1,4,1435,71,30000,Mumbai,BS-III,No,High,39023.574160002405,Dealer,Yes
47,Maruti,Maruti Suzuki Vitara,2016,40584,Petrol,Manual,2nd,Good,Yes,2,4,1651,142,42171,Bangalore,BS-III,Yes,Medium,1072221.1978133223,Dealer,Yes
466,Hyundai,Hyundai Eon D,2009,25349,Diesel,Manual,2nd,Poor,Yes,0,4,1259,99,264702,Pune,BS-IV,No,Low,38409.565531676286,Individual,Yes
154,Mahindra,Mahindra Quanto C8,2010,31064,Petrol,Automatic,2nd,Poor,No,0,5,1354,45,227134,Bangalore,BS-III,No,Low,856697.8012713124,Individual,Yes
630,Maruti,Maruti Suzuki Ertiga,2009,59423,Petrol,Automatic,3rd,Good,No,1,4,2781,127,98824,Bangalore,BS-II,Yes,High,490406.03828070295,Individual,No
204,Maruti,Maruti Suzuki Ertiga,2012,33917,Petrol,Automatic,2nd,Fair,No,1,5,1351,157,224301,Pune,BS-II,No,Low,481521.0288353443,Individual,No
37,Maruti,Maruti Suzuki Swift,2017,0,Diesel,Manual,3rd,Poor,No,0,4,1839,127,1177045,Chennai,BS-III,No,Low,28289.81,Dealer,Yes
247,Maruti,Maruti Suzuki Alto,2012,24140,Diesel,Automatic,1st,Good,Yes,2,4,1216,114,575612,Delhi,BS-IV,Yes,High,104628.72455669171,Dealer,Yes
483,Honda,Honda Jazz VX,2011,4351,Diesel,Automatic,3rd,Fair,Yes,1,4,907,81,30000,Delhi,BS-III,Yes,High,683258.2473760912,Dealer,Yes
704,Maruti,Maruti Suzuki Omni,2013,92729,Diesel,Automatic,4th+,Excellent,No,0,4,1899,100,911095,Kolkata,BS-IV,Yes,Low,819325.7667861157,Individual,No
226,Renault,Renault Duster,2013,16344,Petrol,Manual,1st,Excellent,Yes,1,4,1557,148,397999,Bangalore,BS-III,No,High,447431.45091345377,Dealer,Yes
1,Maruti,Maruti Suzuki Ciaz,2019,2748,Diesel,Automatic,3rd,Good,Yes,1,5,1471,124,191356,Pune,BS-II,No,High,28289.81,Dealer,Yes
463,Hyundai,Hyundai Xcent Base,2014,75242,Petrol,Automatic,4th+,Good,No,1,4,800,92,1099141,Delhi,BS-III,Yes,High,905548.6131021495,Dealer,Yes
816,Tata,Tata Indigo LX,2008,34075,Petrol,Manual,3rd,Poor,No,0,4,853,145,950849,Kolkata,BS-III,No,High,43294.49344694265,Individual,No
