car_id,company,model,year,kms_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified
595,Honda,WR-V,2013,144743,Petrol,Manual,2nd,Excellent,Yes,0,2,3419,135,143713.0,Bangalore,BS3,True,Medium,143713.0,Dealer,True
596,Hyundai,Verna,2008,366,CNG,Automatic,3rd,Excellent,Yes,1,5,1881,128,159301.0,Chennai,BS6,True,Medium,159301.0,Private,True
597,Maruti,Baleno,2012,191490,CNG,Manual,3rd,Poor,No,1,5,1235,255,20000.0,Bangalore,BS6,False,High,20000.0,Dealer,False
598,Honda,City,2023,165098,Electric,Manual,4th,Excellent,Yes,1,4,1407,305,502345.0,Mumbai,BS4,True,Low,502345.0,Private,True
599,Hyundai,i20,2023,128586,Diesel,Automatic,1st,Good,Yes,3,4,3615,371,341836.0,Delhi,BS3,True,Low,341836.0,Dealer,False
600,Mahindra,XUV500,2008,189872,Hybrid,Manual,1st,Good,Yes,0,2,1250,66,69085.0,Mumbai,BS3,True,Low,69085.0,Dealer,False
601,Mahindra,Scorpio,2005,207723,Petrol,Manual,3rd,Fair,No,0,2,2767,348,20000.0,Chennai,BS3,False,Medium,20000.0,Private,False
602,Maruti,Dzire,2013,164491,Hybrid,Manual,1st,Fair,Yes,0,4,1220,321,104507.0,Chennai,BS3,True,Low,104507.0,Dealer,True
603,Tata,Nexon,2016,171799,CNG,Manual,4th,Good,Yes,1,2,2814,146,162964.0,Mumbai,BS3,True,Low,162964.0,Private,False
604,Honda,City,2016,242042,Petrol,Manual,2nd,Excellent,Yes,1,5,1542,277,144393.0,Delhi,BS6,True,High,144393.0,Private,False
605,Maruti,Baleno,2020,173468,CNG,Automatic,1st,Fair,Yes,3,2,3985,395,228799.0,Delhi,BS4,True,Low,228799.0,Private,False
606,Tata,Nexon,2008,151478,Electric,Automatic,2nd,Excellent,Yes,5,2,3943,257,122696.0,Bangalore,BS4,True,Medium,122696.0,Private,False
607,Tata,Harrier,2025,87415,Diesel,Manual,4th,Good,Yes,0,5,2817,332,412017.0,Hyderabad,BS3,True,Medium,412017.0,Dealer,False
608,Mahindra,Scorpio,2012,184311,Petrol,Manual,3rd,Excellent,Yes,5,2,2284,345,80410.0,Chennai,BS3,True,Low,80410.0,Dealer,False
609,Hyundai,Creta,2019,37785,Hybrid,Automatic,2nd,Excellent,Yes,0,5,1364,120,407742.0,Delhi,BS4,True,High,407742.0,Dealer,False
610,Mahindra,Thar,2023,19338,Electric,Manual,1st,Excellent,Yes,0,2,1115,66,549015.0,Hyderabad,BS4,True,Low,549015.0,Dealer,False
611,Mahindra,Scorpio,2014,123256,Electric,Automatic,4th,Fair,Yes,1,4,1255,139,164864.0,Mumbai,BS6,True,Low,164864.0,Dealer,True
612,Tata,Harrier,2019,145268,CNG,Automatic,2nd,Good,Yes,0,2,2936,253,242390.0,Delhi,BS6,True,Low,242390.0,Private,True
613,Hyundai,Verna,2022,158618,Petrol,Automatic,4th,Good,Yes,1,4,1475,87,318165.0,Bangalore,BS6,True,Medium,318165.0,Dealer,False
614,Maruti,Baleno,2024,204157,CNG,Manual,2nd,Excellent,Yes,1,2,1667,365,383721.0,Mumbai,BS4,True,Low,383721.0,Dealer,True
615,Maruti,Dzire,2023,11763,Hybrid,Automatic,1st,Excellent,Yes,0,4,834,242,592836.0,Bangalore,BS4,True,High,592836.0,Dealer,False
616,Mahindra,XUV500,2009,184197,Petrol,Automatic,4th,Fair,Yes,1,5,3974,136,37425.0,Mumbai,BS6,True,Medium,37425.0,Private,True
617,Hyundai,Verna,2019,20644,Petrol,Manual,2nd,Fair,Yes,1,5,1459,316,280548.0,Hyderabad,BS6,True,High,280548.0,Private,False
618,Honda,Amaze,2016,163439,Electric,Manual,4th,Excellent,Yes,5,5,1107,138,239669.0,Hyderabad,BS6,True,Medium,239669.0,Dealer,True
619,Honda,WR-V,2007,130786,Petrol,Automatic,3rd,Excellent,Yes,0,2,1947,355,100249.0,Bangalore,BS4,True,Low,100249.0,Dealer,True
620,Tata,Tiago,2020,67115,Electric,Manual,1st,Poor,No,0,4,1974,265,255044.0,Chennai,BS6,False,High,255044.0,Dealer,False
621,Toyota,Innova,2016,21886,Electric,Automatic,3rd,Fair,Yes,5,2,3342,389,290393.0,Mumbai,BS6,True,Low,290393.0,Dealer,True
622,Honda,Amaze,2010,149457,Electric,Manual,2nd,Good,Yes,0,2,2229,298,80562.0,Chennai,BS6,True,High,80562.0,Private,True
623,Mahindra,Thar,2017,201383,Electric,Manual,4th,Good,Yes,0,5,2791,168,224769.0,Chennai,BS3,True,Medium,224769.0,Private,True
624,Tata,Nexon,2025,55959,CNG,Manual,4th,Excellent,Yes,2,4,2739,169,484004.0,Mumbai,BS3,True,Low,484004.0,Private,False
625,Hyundai,i20,2009,18155,CNG,Automatic,1st,Excellent,Yes,1,4,2949,169,150585.0,Bangalore,BS3,True,Low,150585.0,Dealer,False
626,Honda,City,2011,91560,Electric,Automatic,4th,Good,Yes,2,5,2589,241,129847.0,Hyderabad,BS4,True,Low,129847.0,Dealer,True
627,Toyota,Yaris,2009,84864,CNG,Manual,2nd,Fair,Yes,4,4,2096,118,82888.0,Chennai,BS4,True,High,82888.0,Dealer,False
628,Hyundai,Verna,2019,167488,Hybrid,Manual,1st,Excellent,Yes,5,4,3652,339,315910.0,Delhi,BS6,True,Medium,315910.0,Dealer,False
629,Hyundai,Verna,2023,3767,CNG,Automatic,1st,Good,Yes,0,2,3664,315,437323.0,Chennai,BS4,True,Medium,437323.0,Private,False
630,Tata,Harrier,2015,29721,Diesel,Automatic,4th,Good,Yes,1,2,3023,283,226164.0,Chennai,BS4,True,High,226164.0,Private,False
631,Maruti,Swift,2008,23498,Petrol,Automatic,1st,Good,Yes,2,5,1208,384,134986.0,Chennai,BS6,True,High,134986.0,Dealer,False
632,Hyundai,i20,2019,144595,Electric,Manual,2nd,Fair,Yes,4,4,2700,271,255894.0,Chennai,BS3,True,Medium,255894.0,Dealer,False
633,Mahindra,XUV500,2014,219803,Electric,Manual,1st,Poor,No,0,2,907,138,64906.0,Bangalore,BS6,False,High,64906.0,Private,False
634,Toyota,Innova,2012,145683,Electric,Manual,4th,Fair,Yes,2,5,2557,125,95449.0,Chennai,BS6,True,Low,95449.0,Private,False
635,Tata,Nexon,2008,186128,Diesel,Manual,4th,Fair,Yes,1,4,3064,141,29763.0,Bangalore,BS3,True,Low,29763.0,Dealer,True
636,Mahindra,Scorpio,2009,7292,Hybrid,Manual,4th,Excellent,Yes,1,4,3398,383,176078.0,Bangalore,BS3,True,Low,176078.0,Dealer,False
637,Hyundai,Verna,2017,201953,CNG,Manual,3rd,Excellent,Yes,0,2,3414,356,202741.0,Mumbai,BS3,True,Medium,202741.0,Dealer,True
638,Honda,City,2007,20285,Electric,Automatic,2nd,Good,Yes,0,2,2494,97,157836.0,Chennai,BS6,True,Low,157836.0,Dealer,False
639,Honda,WR-V,2019,211956,Diesel,Manual,3rd,Excellent,Yes,0,5,3385,370,279710.0,Mumbai,BS3,True,Medium,279710.0,Private,False
640,Toyota,Yaris,2005,41520,Hybrid,Automatic,1st,Excellent,No,0,2,2921,322,155745.0,Delhi,BS3,False,Medium,155745.0,Dealer,True
641,Hyundai,i20,2007,190773,Diesel,Automatic,3rd,Good,Yes,4,4,3700,342,50801.0,Bangalore,BS4,True,High,50801.0,Private,False
642,Tata,Nexon,2013,45340,Diesel,Automatic,4th,Excellent,Yes,2,5,2076,144,181561.0,Delhi,BS6,True,Medium,181561.0,Private,False
643,Mahindra,XUV500,2015,163292,Petrol,Automatic,4th,Excellent,Yes,0,5,1063,290,170291.0,Delhi,BS3,True,High,170291.0,Private,False
644,Mahindra,Scorpio,2016,104413,Petrol,Manual,2nd,Fair,Yes,0,2,2265,185,170594.0,Mumbai,BS3,True,High,170594.0,Private,False
645,Honda,City,2005,83516,Petrol,Automatic,2nd,Good,No,2,2,3100,93,94363.0,Chennai,BS4,False,High,94363.0,Dealer,True
646,Honda,WR-V,2024,248059,Petrol,Automatic,4th,Good,Yes,0,2,1003,312,307972.0,Chennai,BS3,True,Medium,307972.0,Private,True
647,Hyundai,Verna,2015,154971,Electric,Manual,1st,Excellent,Yes,1,5,819,296,226490.0,Bangalore,BS3,True,Medium,226490.0,Dealer,True
648,Maruti,Swift,2020,24935,Electric,Automatic,3rd,Good,Yes,0,2,3079,220,421137.0,Chennai,BS6,True,Low,421137.0,Private,False
649,Tata,Tiago,2025,238674,Petrol,Automatic,1st,Excellent,Yes,0,2,1368,113,403579.0,Bangalore,BS6,True,High,403579.0,Private,True
650,Hyundai,Verna,2016,213948,Hybrid,Manual,1st,Excellent,Yes,2,2,996,215,246410.0,Mumbai,BS4,True,Medium,246410.0,Private,False
651,Hyundai,Verna,2019,31431,Diesel,Automatic,2nd,Fair,Yes,3,4,3408,288,297963.0,Mumbai,BS6,True,High,297963.0,Dealer,False
652,Honda,Amaze,2020,59200,Petrol,Automatic,3rd,Fair,Yes,0,2,3501,391,265525.0,Delhi,BS6,True,Low,265525.0,Dealer,False
653,Maruti,Dzire,2011,122722,Electric,Manual,4th,Excellent,Yes,0,5,3919,330,126762.0,Hyderabad,BS4,True,Medium,126762.0,Private,True
654,Maruti,Swift,2012,240306,CNG,Automatic,4th,Fair,Yes,1,4,1569,95,25917.0,Bangalore,BS4,True,Low,25917.0,Private,True
655,Maruti,Dzire,2008,63062,Petrol,Automatic,2nd,Excellent,Yes,0,5,2654,240,129582.0,Bangalore,BS3,True,High,129582.0,Dealer,False
656,Hyundai,Creta,2021,112944,Hybrid,Automatic,1st,Good,Yes,0,2,3456,255,382461.0,Chennai,BS3,True,Medium,382461.0,Dealer,False
657,Honda,WR-V,2024,129398,Hybrid,Automatic,1st,Good,Yes,1,2,1699,118,476329.0,Mumbai,BS3,True,High,476329.0,Private,True
658,Maruti,Baleno,2012,231368,Hybrid,Automatic,4th,Good,Yes,0,5,1898,313,82800.0,Delhi,BS3,True,Low,82800.0,Private,False
659,Honda,WR-V,2005,24705,Diesel,Automatic,3rd,Fair,No,1,2,2090,95,116835.0,Delhi,BS3,False,Medium,116835.0,Private,True
660,Mahindra,XUV500,2018,87570,Petrol,Manual,3rd,Fair,Yes,0,2,3233,240,215502.0,Chennai,BS6,True,Low,215502.0,Private,True
661,Maruti,Swift,2023,178270,CNG,Manual,2nd,Fair,Yes,2,2,2047,231,276748.0,Chennai,BS4,True,High,276748.0,Private,False
662,Honda,Amaze,2019,3554,CNG,Automatic,3rd,Fair,Yes,2,5,2783,117,315537.0,Bangalore,BS6,True,High,315537.0,Dealer,True
663,Hyundai,Verna,2009,93636,Electric,Manual,2nd,Good,Yes,1,4,2272,165,129697.0,Mumbai,BS3,True,Medium,129697.0,Dealer,False
664,Mahindra,Scorpio,2019,229662,Hybrid,Manual,3rd,Poor,No,0,4,2401,361,160340.0,Chennai,BS4,False,Medium,160340.0,Dealer,True
665,Mahindra,XUV500,2024,32233,Electric,Automatic,3rd,Excellent,Yes,4,4,3607,135,570632.0,Chennai,BS6,True,Low,570632.0,Private,True
666,Honda,City,2014,4087,Electric,Manual,2nd,Excellent,Yes,1,2,2800,216,274410.0,Mumbai,BS4,True,Medium,274410.0,Dealer,True
667,Honda,Amaze,2021,174411,Hybrid,Manual,1st,Fair,Yes,0,5,1605,281,299594.0,Hyderabad,BS3,True,Medium,299594.0,Dealer,True
668,Honda,City,2025,101250,Electric,Automatic,1st,Fair,Yes,4,5,2072,148,467747.0,Hyderabad,BS4,True,High,467747.0,Private,True
669,Hyundai,Creta,2009,109133,Hybrid,Manual,3rd,Good,Yes,0,5,2688,339,104615.0,Delhi,BS4,True,Medium,104615.0,Dealer,True
670,Mahindra,XUV500,2021,245073,CNG,Automatic,3rd,Good,Yes,0,4,2689,74,263642.0,Hyderabad,BS3,True,Medium,263642.0,Dealer,True
671,Honda,City,2023,134271,CNG,Manual,3rd,Excellent,Yes,2,2,2450,63,362826.0,Chennai,BS6,True,Medium,362826.0,Dealer,True
672,Mahindra,Thar,2015,155802,Petrol,Automatic,4th,Good,Yes,3,2,3832,359,161100.0,Hyderabad,BS6,True,High,161100.0,Dealer,True
673,Toyota,Yaris,2020,35757,Diesel,Manual,3rd,Good,Yes,1,2,2786,379,316304.0,Delhi,BS3,True,Low,316304.0,Dealer,True
674,Maruti,Dzire,2008,64803,Diesel,Manual,4th,Excellent,Yes,1,4,1027,122,127378.0,Bangalore,BS4,True,Medium,127378.0,Dealer,True
675,Toyota,Innova,2024,178604,Electric,Manual,4th,Excellent,Yes,0,2,3849,396,468207.0,Delhi,BS3,True,High,468207.0,Dealer,False
676,Honda,WR-V,2008,154340,Electric,Automatic,3rd,Good,Yes,1,2,2700,273,86468.0,Chennai,BS3,True,Low,86468.0,Private,False
677,Tata,Nexon,2023,79367,Petrol,Automatic,1st,Poor,No,0,2,2716,294,271873.0,Bangalore,BS3,False,Low,271873.0,Private,True
678,Mahindra,Scorpio,2017,134491,Petrol,Manual,2nd,Good,Yes,1,4,2682,131,222428.0,Bangalore,BS6,True,Medium,222428.0,Private,True
679,Mahindra,XUV500,2017,123667,Hybrid,Manual,3rd,Excellent,Yes,0,5,2225,359,314566.0,Hyderabad,BS4,True,Low,314566.0,Dealer,True
680,Hyundai,i20,2008,174394,Petrol,Automatic,4th,Good,Yes,0,5,1769,113,45633.0,Delhi,BS6,True,Medium,45633.0,Private,True
681,Honda,City,2006,221984,Petrol,Automatic,3rd,Good,Yes,2,2,2115,115,27250.0,Chennai,BS4,True,Low,27250.0,Dealer,True
682,Tata,Harrier,2014,59112,Diesel,Manual,4th,Fair,Yes,2,2,1152,358,150622.0,Mumbai,BS6,True,High,150622.0,Dealer,True
683,Hyundai,i20,2016,203000,Electric,Manual,3rd,Excellent,Yes,1,5,3430,330,223764.0,Chennai,BS3,True,Low,223764.0,Private,False
684,Toyota,Fortuner,2007,115049,Electric,Automatic,1st,Good,Yes,0,5,2021,111,112553.0,Mumbai,BS4,True,Low,112553.0,Dealer,False
685,Honda,Amaze,2017,184358,CNG,Manual,2nd,Poor,No,0,5,1788,325,105676.0,Hyderabad,BS6,False,Medium,105676.0,Private,True
686,Maruti,Dzire,2020,245609,CNG,Manual,1st,Good,Yes,0,4,3932,90,199201.0,Delhi,BS3,True,High,199201.0,Private,True
687,Maruti,Dzire,2024,184311,Petrol,Automatic,1st,Poor,No,1,5,1130,342,216977.0,Chennai,BS3,False,Medium,216977.0,Dealer,True
688,Toyota,Fortuner,2025,91817,Electric,Automatic,3rd,Fair,Yes,3,2,887,88,486070.0,Mumbai,BS3,True,High,486070.0,Private,True
689,Maruti,Baleno,2017,182305,Diesel,Automatic,4th,Good,Yes,0,2,3321,248,193207.0,Bangalore,BS3,True,Medium,193207.0,Private,True
690,Maruti,Dzire,2005,59539,Electric,Manual,1st,Fair,No,0,2,1113,89,108727.0,Delhi,BS4,False,Low,108727.0,Private,True
691,Toyota,Yaris,2012,76654,Diesel,Automatic,4th,Good,Yes,1,2,1824,338,122825.0,Delhi,BS4,True,High,122825.0,Private,True
692,Honda,Amaze,2022,76725,Diesel,Automatic,3rd,Good,Yes,1,2,2219,270,383993.0,Hyderabad,BS4,True,Medium,383993.0,Dealer,True
693,Toyota,Fortuner,2014,194486,Hybrid,Manual,1st,Good,Yes,2,2,946,180,145730.0,Chennai,BS6,True,Medium,145730.0,Dealer,True
694,Maruti,Baleno,2013,154203,Electric,Automatic,1st,Excellent,Yes,3,4,2828,69,167483.0,Chennai,BS4,True,Medium,167483.0,Dealer,True
695,Hyundai,Verna,2018,139589,Petrol,Automatic,1st,Good,Yes,0,2,3293,232,253687.0,Bangalore,BS6,True,Low,253687.0,Dealer,False
696,Toyota,Innova,2018,205157,Petrol,Manual,4th,Poor,No,4,4,2990,297,118395.0,Chennai,BS6,False,High,118395.0,Private,True
697,Tata,Harrier,2012,34569,Petrol,Automatic,3rd,Excellent,Yes,0,5,2011,232,164011.0,Hyderabad,BS4,True,Low,164011.0,Private,False
698,Honda,WR-V,2024,3234,Petrol,Automatic,3rd,Fair,Yes,2,4,2695,68,396593.0,Chennai,BS3,True,Medium,396593.0,Dealer,False
699,Toyota,Fortuner,2018,15357,Hybrid,Manual,3rd,Fair,Yes,1,2,2604,152,304922.0,Bangalore,BS4,True,Medium,304922.0,Private,True
700,Hyundai,i20,2024,171960,Petrol,Manual,1st,Good,Yes,0,5,2603,356,374235.0,Bangalore,BS3,True,High,374235.0,Dealer,True
701,Honda,Amaze,2005,177835,CNG,Manual,2nd,Good,No,0,4,1263,321,57498.0,Mumbai,BS3,False,Low,57498.0,Private,False
702,Mahindra,XUV500,2007,168266,Electric,Automatic,2nd,Excellent,Yes,1,4,2172,268,107973.0,Bangalore,BS4,True,Medium,107973.0,Dealer,True
703,Honda,City,2023,6693,Petrol,Manual,3rd,Good,Yes,2,5,3181,236,388834.0,Delhi,BS4,True,High,388834.0,Dealer,True
704,Mahindra,Thar,2007,245240,Diesel,Automatic,1st,Fair,Yes,1,2,3286,301,20000.0,Hyderabad,BS6,True,Medium,20000.0,Private,False
705,Toyota,Innova,2012,86162,Diesel,Automatic,2nd,Good,Yes,1,2,3638,183,119846.0,Chennai,BS6,True,Medium,119846.0,Private,True
706,Toyota,Fortuner,2016,171266,Electric,Manual,4th,Fair,Yes,0,2,3002,185,186178.0,Chennai,BS6,True,High,186178.0,Dealer,False
707,Honda,Amaze,2008,21366,Electric,Automatic,2nd,Good,Yes,1,2,1536,292,172664.0,Mumbai,BS3,True,Low,172664.0,Private,False
708,Mahindra,XUV500,2008,33134,Petrol,Automatic,1st,Good,Yes,5,2,2909,331,127974.0,Chennai,BS4,True,Medium,127974.0,Dealer,False
709,Hyundai,Verna,2014,31202,CNG,Automatic,1st,Poor,No,0,5,2253,289,141918.0,Chennai,BS6,False,Medium,141918.0,Private,False
710,Mahindra,Thar,2010,189715,Hybrid,Manual,2nd,Fair,Yes,1,4,3560,392,49267.0,Chennai,BS4,True,Medium,49267.0,Private,True
711,Toyota,Innova,2008,60886,CNG,Automatic,3rd,Excellent,Yes,1,5,3174,320,131109.0,Chennai,BS4,True,Medium,131109.0,Private,False
712,Hyundai,i20,2011,112862,Hybrid,Automatic,3rd,Excellent,Yes,0,2,1979,200,140870.0,Chennai,BS4,True,Low,140870.0,Dealer,False
713,Honda,WR-V,2008,242356,Diesel,Automatic,2nd,Excellent,Yes,1,5,3891,146,44005.0,Mumbai,BS6,True,Low,44005.0,Dealer,True
714,Maruti,Baleno,2011,73882,Hybrid,Automatic,4th,Good,Yes,2,4,1248,121,139359.0,Chennai,BS4,True,Medium,139359.0,Private,True
715,Honda,WR-V,2008,92725,Petrol,Manual,1st,Good,Yes,1,4,2657,382,89079.0,Hyderabad,BS6,True,Low,89079.0,Private,True
716,Mahindra,Scorpio,2015,49911,Hybrid,Manual,1st,Excellent,Yes,1,2,3558,160,291262.0,Bangalore,BS4,True,Low,291262.0,Private,True
717,Honda,City,2011,166401,Petrol,Manual,1st,Good,Yes,0,5,1654,151,60407.0,Mumbai,BS4,True,High,60407.0,Private,False
718,Hyundai,Verna,2016,126938,Hybrid,Manual,3rd,Fair,Yes,3,5,2786,310,189879.0,Chennai,BS6,True,Medium,189879.0,Private,False
719,Maruti,Baleno,2018,117223,CNG,Manual,4th,Excellent,Yes,0,4,3505,118,287524.0,Bangalore,BS6,True,Medium,287524.0,Dealer,False
720,Tata,Harrier,2018,180151,Diesel,Manual,3rd,Excellent,Yes,0,4,1049,347,241038.0,Bangalore,BS4,True,High,241038.0,Private,False
721,Tata,Tiago,2017,68340,Petrol,Automatic,4th,Fair,Yes,0,2,2063,289,224875.0,Chennai,BS3,True,High,224875.0,Dealer,True
722,Maruti,Dzire,2024,86424,Diesel,Manual,1st,Fair,Yes,0,5,2165,240,335295.0,Hyderabad,BS3,True,High,335295.0,Dealer,True
723,Hyundai,i20,2022,103684,Diesel,Automatic,2nd,Poor,No,0,2,3064,187,261597.0,Mumbai,BS3,False,Low,261597.0,Dealer,False
724,Maruti,Swift,2014,79027,Petrol,Manual,2nd,Excellent,Yes,1,4,3484,265,171591.0,Delhi,BS6,True,Medium,171591.0,Dealer,True
725,Mahindra,Scorpio,2018,5283,Petrol,Manual,1st,Fair,Yes,2,2,3280,219,259108.0,Bangalore,BS4,True,High,259108.0,Dealer,False
726,Hyundai,i20,2013,171979,Hybrid,Automatic,4th,Excellent,Yes,0,4,3097,202,153844.0,Chennai,BS4,True,High,153844.0,Dealer,False
727,Tata,Harrier,2017,249418,CNG,Manual,4th,Excellent,Yes,5,4,3958,178,170264.0,Chennai,BS4,True,Medium,170264.0,Dealer,False
728,Mahindra,Thar,2008,147032,Diesel,Manual,4th,Good,Yes,0,4,3325,302,66480.0,Hyderabad,BS6,True,High,66480.0,Dealer,True
729,Honda,Amaze,2014,194120,CNG,Manual,1st,Good,Yes,1,4,822,197,110508.0,Delhi,BS6,True,Medium,110508.0,Private,False
730,Hyundai,Creta,2019,185825,Electric,Manual,1st,Good,Yes,0,2,3900,66,266317.0,Delhi,BS6,True,High,266317.0,Dealer,True
731,Maruti,Swift,2018,129809,Diesel,Automatic,2nd,Fair,Yes,1,4,837,211,225045.0,Mumbai,BS4,True,Medium,225045.0,Private,False
732,Honda,WR-V,2025,43501,Diesel,Automatic,2nd,Fair,Yes,4,4,2927,369,429325.0,Bangalore,BS4,True,Medium,429325.0,Dealer,False
733,Mahindra,Thar,2010,137462,Electric,Manual,3rd,Good,Yes,0,2,822,219,87347.0,Delhi,BS3,True,High,87347.0,Dealer,False
734,Maruti,Dzire,2019,155832,Diesel,Manual,3rd,Good,Yes,3,4,3375,67,226687.0,Delhi,BS4,True,Medium,226687.0,Private,False
735,Tata,Tiago,2022,141824,Diesel,Manual,2nd,Excellent,Yes,0,2,1876,348,378714.0,Mumbai,BS3,True,High,378714.0,Private,False
736,Toyota,Yaris,2013,211628,Hybrid,Automatic,2nd,Excellent,Yes,2,2,1174,374,136783.0,Delhi,BS3,True,Low,136783.0,Private,True
737,Maruti,Swift,2021,211611,Electric,Automatic,4th,Good,Yes,1,2,1786,346,339256.0,Chennai,BS4,True,Medium,339256.0,Private,False
738,Toyota,Innova,2021,20499,Hybrid,Manual,2nd,Poor,No,2,5,1385,283,306695.0,Hyderabad,BS4,False,Medium,306695.0,Private,True
739,Tata,Harrier,2016,46664,Petrol,Automatic,4th,Fair,Yes,0,4,1675,375,220085.0,Hyderabad,BS3,True,Medium,220085.0,Private,True
740,Maruti,Swift,2019,94631,Hybrid,Manual,1st,Good,Yes,0,4,1839,317,355208.0,Mumbai,BS6,True,Medium,355208.0,Dealer,False
741,Tata,Nexon,2013,71873,Petrol,Manual,4th,Poor,No,1,4,1511,302,96846.0,Hyderabad,BS3,False,Low,96846.0,Private,True
742,Mahindra,Thar,2010,228304,Diesel,Manual,4th,Fair,Yes,0,4,3411,91,20000.0,Bangalore,BS3,True,High,20000.0,Private,True
743,Mahindra,Thar,2015,219486,CNG,Manual,3rd,Good,Yes,4,4,2505,91,116678.0,Mumbai,BS3,True,High,116678.0,Dealer,False
744,Tata,Nexon,2013,159522,Diesel,Automatic,2nd,Good,Yes,2,2,2074,200,112430.0,Hyderabad,BS4,True,Low,112430.0,Private,False
745,Mahindra,Thar,2023,243865,Electric,Manual,1st,Poor,No,0,2,1560,222,222564.0,Hyderabad,BS6,False,Low,222564.0,Dealer,True
746,Honda,Amaze,2007,229952,Diesel,Automatic,2nd,Fair,Yes,1,4,1018,254,20000.0,Bangalore,BS3,True,Medium,20000.0,Dealer,False
747,Hyundai,Creta,2011,46428,CNG,Automatic,4th,Excellent,Yes,0,5,2289,238,143014.0,Hyderabad,BS4,True,High,143014.0,Dealer,True
748,Toyota,Innova,2009,141020,Hybrid,Manual,4th,Good,Yes,2,4,1649,235,93327.0,Hyderabad,BS6,True,High,93327.0,Private,True
749,Hyundai,Creta,2011,122601,CNG,Manual,1st,Good,Yes,1,4,1372,299,72628.0,Hyderabad,BS4,True,Medium,72628.0,Private,True
750,Maruti,Dzire,2016,227889,Petrol,Manual,4th,Good,Yes,0,2,1566,243,139426.0,Bangalore,BS3,True,Medium,139426.0,Dealer,True
751,Toyota,Innova,2023,150985,Electric,Automatic,4th,Fair,Yes,0,4,3261,232,399461.0,Chennai,BS6,True,Medium,399461.0,Private,True
752,Hyundai,Verna,2008,110358,Electric,Automatic,4th,Good,Yes,0,2,2031,365,119429.0,Hyderabad,BS3,True,High,119429.0,Dealer,True
753,Maruti,Swift,2014,207844,Diesel,Automatic,4th,Good,Yes,0,5,1404,162,98953.0,Delhi,BS4,True,Medium,98953.0,Dealer,True
754,Hyundai,Creta,2007,189827,Diesel,Manual,3rd,Excellent,Yes,0,2,2728,341,60057.0,Chennai,BS6,True,Low,60057.0,Private,False
755,Mahindra,Thar,2008,101600,Diesel,Automatic,2nd,Good,Yes,0,4,3563,277,92200.0,Hyderabad,BS4,True,High,92200.0,Dealer,False
756,Mahindra,Scorpio,2005,58115,Hybrid,Manual,2nd,Good,No,0,2,3300,366,132942.0,Chennai,BS3,False,High,132942.0,Dealer,True
757,Maruti,Swift,2014,114137,Petrol,Automatic,4th,Good,Yes,0,4,2074,258,148403.0,Chennai,BS3,True,Medium,148403.0,Private,True
758,Mahindra,Scorpio,2008,121876,Petrol,Automatic,1st,Good,Yes,0,2,1458,223,71192.0,Delhi,BS6,True,High,71192.0,Private,False
759,Mahindra,Scorpio,2017,110744,Petrol,Automatic,4th,Excellent,Yes,1,5,2644,317,256479.0,Bangalore,BS4,True,High,256479.0,Private,False
760,Hyundai,Creta,2022,199127,Electric,Manual,2nd,Excellent,Yes,4,5,3217,192,377673.0,Delhi,BS6,True,High,377673.0,Private,False
761,Honda,City,2008,227513,Electric,Automatic,3rd,Excellent,Yes,1,4,1833,277,74659.0,Bangalore,BS6,True,Medium,74659.0,Dealer,False
762,Honda,Amaze,2005,117118,CNG,Automatic,1st,Good,No,0,2,2976,262,83506.0,Delhi,BS3,False,Low,83506.0,Dealer,True
763,Mahindra,XUV500,2018,234020,CNG,Automatic,4th,Good,Yes,0,5,2944,351,175935.0,Chennai,BS3,True,Low,175935.0,Private,False
764,Toyota,Yaris,2025,212985,Petrol,Automatic,1st,Good,Yes,1,4,2530,265,406345.0,Mumbai,BS3,True,High,406345.0,Private,True
765,Tata,Nexon,2011,149656,CNG,Automatic,2nd,Good,Yes,0,5,2737,170,66944.0,Chennai,BS4,True,High,66944.0,Dealer,False
766,Maruti,Dzire,2017,238484,Diesel,Automatic,3rd,Excellent,Yes,0,4,3491,126,196166.0,Bangalore,BS4,True,Medium,196166.0,Private,True
767,Maruti,Dzire,2015,57948,Petrol,Automatic,4th,Good,Yes,1,4,3017,259,203015.0,Chennai,BS6,True,Low,203015.0,Private,False
768,Tata,Nexon,2019,223964,Electric,Manual,2nd,Good,Yes,0,2,3506,352,273311.0,Mumbai,BS6,True,Medium,273311.0,Private,True
769,Toyota,Innova,2014,76499,CNG,Automatic,4th,Excellent,Yes,1,2,3356,240,201710.0,Hyderabad,BS4,True,Medium,201710.0,Dealer,False
770,Tata,Nexon,2017,241480,Hybrid,Manual,4th,Good,Yes,2,2,2420,171,208366.0,Delhi,BS3,True,High,208366.0,Private,True
771,Mahindra,XUV500,2022,107090,CNG,Manual,4th,Poor,No,0,4,3381,114,241209.0,Bangalore,BS6,False,High,241209.0,Private,True
772,Tata,Tiago,2014,216567,Electric,Manual,2nd,Good,Yes,0,4,3924,297,141150.0,Delhi,BS6,True,Low,141150.0,Private,False
773,Tata,Nexon,2025,7612,Hybrid,Manual,2nd,Good,Yes,1,2,3255,352,539937.0,Chennai,BS3,True,Medium,539937.0,Dealer,True
