car_id,company,model,year,kms_driven,fuel_type,transmission,owner,car_condition,insurance_status,previous_accidents,num_doors,engine_size,power,Price,city,emission_norm,insurance_eligible,maintenance_level,predicted_price,listing_type,is_certified
277,Maruti,Maruti Suzuki Omni,2012,94657,Petrol,Automatic,1st,Fair,No,0,4,2602,113,750449,Delhi,BS-III,No,Low,421722.2563,Individual,No
277,Toyota,Toyota Innova 2.5,2014,0,Petrol,Manual,2nd,Fair,No,0,4,1081,180,769865,Hyderabad,BS-III,No,Low,28289.81,Dealer,Yes
277,Mini,Mini Cooper S,2007,0,Diesel,Manual,3rd,Excellent,No,0,4,1938,51,1612375,Mumbai,BS-III,Yes,High,28289.81,Dealer,Yes
278,Hyundai,Hyundai Creta 1.6,2016,43447,Diesel,Automatic,3rd,Fair,Yes,0,4,800,81,1219641,Delhi,BS-IV,No,Low,888766.3176,Individual,No
278,Chevrolet,Chevrolet Beat Diesel,2007,43810,Petrol,Automatic,1st,Good,No,1,4,1646,147,152496,Chennai,BS-III,No,High,442189.6515,Dealer,Yes
278,Mahindra,Mahindra Xylo E8,2002,0,Petrol,Automatic,4th+,Poor,Yes,0,4,1095,161,488631,Hyderabad,BS-IV,No,High,188620.0773,Dealer,Yes
278,Maruti,Maruti Suzuki Wagon,2008,9487,Diesel,Manual,3rd,Poor,No,2,4,1503,46,30000,Pune,BS-II,No,Low,746363.0691,Dealer,Yes
278,Renault,Renault Kwid RXT,2013,59808,Diesel,Automatic,1st,Excellent,Yes,0,4,2242,190,904984,Mumbai,BS-III,Yes,Low,28289.81,Individual,Yes
279,Maruti,Maruti Suzuki Wagon,2009,13027,Diesel,Manual,2nd,Fair,No,0,4,800,178,264872,Pune,BS-III,Yes,Low,730175.9752,Dealer,Yes
279,Toyota,Toyota Etios Liva,2009,11406,Diesel,Manual,1st,Excellent,Yes,2,4,800,89,30000,Delhi,BS-III,Yes,Low,769131.4394,Dealer,Yes
279,Chevrolet,Chevrolet Tavera Neo,2009,0,Petrol,Manual,3rd,Fair,No,1,4,2117,68,790589,Kolkata,BS-III,No,Medium,743385.0805,Dealer,Yes
279,Toyota,Toyota Corolla Altis,2010,0,Diesel,Automatic,3rd,Poor,Yes,2,4,1823,105,466534,Kolkata,BS-IV,No,Low,60795.93024,Individual,No
279,Maruti,Maruti Suzuki Alto,2014,74239,Diesel,Automatic,3rd,Excellent,No,0,4,1404,153,639843,Mumbai,BS-III,Yes,Medium,247596.7142,Individual,Yes
279,Tata,Tata Indigo CS,2013,42378,Petrol,Automatic,4th+,Excellent,No,1,4,1332,87,116528,Bangalore,BS-IV,Yes,High,874941.0767,Individual,Yes
279,Maruti,Maruti Suzuki Ertiga,2019,94920,Petrol,Automatic,2nd,Poor,No,0,4,1381,110,218726,Hyderabad,BS-III,No,Low,28289.81,Individual,No
279,Tata,Tata Indica V2,2015,30063,Petrol,Manual,3rd,Fair,Yes,0,4,1945,165,666785,Delhi,BS-IV,No,Low,28289.81,Individual,No
279,Toyota,Toyota Fortuner 3.0,2005,35585,Petrol,Automatic,3rd,Good,Yes,3,4,826,98,1583928,Pune,BS-III,Yes,Low,199570.3379,Individual,Yes
279,Maruti,Maruti Suzuki Zen,2014,123060,Diesel,Automatic,4th+,Fair,No,1,4,888,129,290274,Delhi,BS-IV,Yes,High,28289.81,Dealer,Yes
280,Hyundai,Hyundai Verna Fluidic,2007,88995,Petrol,Automatic,2nd,Fair,No,1,4,2295,63,612058,Delhi,BS-III,Yes,Low,817251.777,Dealer,Yes
280,Chevrolet,Chevrolet Beat LT,2010,88684,Petrol,Automatic,1st,Good,Yes,1,4,2329,94,933478,Hyderabad,BS-III,No,Low,776773.6496,Individual,Yes
280,Maruti,Maruti Suzuki Stingray,2012,4391,Diesel,Manual,1st,Poor,Yes,0,4,1948,106,1057204,Hyderabad,BS-III,No,High,384342.6674,Dealer,Yes
280,Maruti,Maruti Suzuki Wagon,2012,45057,Diesel,Manual,1st,Excellent,No,0,4,1667,131,891697,Chennai,BS-IV,No,High,984219.1969,Dealer,Yes
280,Hyundai,Hyundai Santro Xing,2012,17218,Diesel,Manual,2nd,Poor,Yes,0,4,2413,106,30000,Hyderabad,BS-IV,No,Low,359215.7175,Individual,No
280,Ford,Ford EcoSport,2009,77935,Diesel,Manual,1st,Excellent,Yes,2,4,1924,102,651025,Hyderabad,BS-IV,Yes,Low,28289.81,Dealer,Yes
280,Tata,Tata Sumo Gold,2012,20708,Petrol,Manual,1st,Good,No,2,4,800,117,30000,Mumbai,BS-II,No,High,508912.3228,Dealer,Yes
280,Skoda,Skoda Laura,2013,17246,Petrol,Automatic,2nd,Fair,Yes,0,4,2109,120,736969,Bangalore,BS-III,No,High,732695.1934,Dealer,Yes
281,Hyundai,Hyundai Accent GLX,2014,1975,Diesel,Manual,1st,Excellent,No,0,4,2140,63,46516,Kolkata,BS-IV,No,Low,154722.3008,Individual,Yes
281,Skoda,Skoda Rapid Elegance,2013,95954,Petrol,Manual,2nd,Good,No,0,4,1275,116,30000,Bangalore,BS-II,No,Low,28289.81,Individual,Yes
281,Tata,Tata Sumo Grande,2014,27602,Petrol,Manual,4th+,Fair,No,1,4,1253,104,30000,Delhi,BS-II,No,High,1330328.631,Dealer,Yes
281,Maruti,Maruti Suzuki Dzire,2014,46676,Diesel,Manual,4th+,Good,No,1,4,2141,163,295557,Pune,BS-III,No,High,683436.5063,Dealer,Yes
281,Maruti,Maruti Suzuki Dzire,2014,68792,Diesel,Automatic,2nd,Excellent,Yes,3,4,1233,103,30000,Delhi,BS-IV,Yes,Medium,582373.212,Dealer,No
281,Maruti,Maruti Suzuki Omni,2013,79640,Diesel,Manual,2nd,Good,Yes,1,4,1073,124,302512,Pune,BS-IV,No,Low,405902.0584,Individual,Yes
281,Maruti,Maruti Suzuki Celerio,2008,50513,Diesel,Manual,1st,Poor,No,3,4,1917,47,718058,Bangalore,BS-II,No,Medium,28289.81,Individual,No
281,Tata,Tata Manza Aura,2011,21546,Petrol,Manual,2nd,Excellent,No,2,4,1561,86,30000,Chennai,BS-II,No,Medium,237446.4272,Dealer,Yes
281,Tata,Tata Nano GenX,2011,105614,Diesel,Manual,4th+,Excellent,Yes,0,4,1719,68,636183,Mumbai,BS-III,No,High,1101346.965,Individual,Yes
282,Mercedes,Mercedes Benz A,2013,26092,Diesel,Automatic,4th+,Poor,Yes,1,4,1202,60,1018837,Pune,BS-III,No,Low,28289.81,Individual,No
282,Toyota,Toyota Corolla H2,2016,42185,Diesel,Manual,2nd,Poor,No,0,4,998,134,30000,Delhi,BS-IV,Yes,Low,652974.2301,Dealer,Yes
282,Maruti,Maruti Suzuki Baleno,2007,38228,Diesel,Automatic,1st,Poor,Yes,2,4,1373,134,504185,Delhi,BS-III,No,High,28289.81,Individual,No
282,Maruti,Maruti Suzuki Wagon,2014,52969,Diesel,Automatic,2nd,Poor,No,1,4,1752,143,925315,Kolkata,BS-IV,No,High,208910.4347,Individual,No
283,Renault,Renault Scala RxL,2009,49124,Petrol,Automatic,1st,Excellent,Yes,0,4,1429,115,30000,Kolkata,BS-II,No,Low,28289.81,Individual,No
283,Mahindra,Mahindra Scorpio W,2014,78359,Petrol,Automatic,3rd,Poor,No,0,4,2130,132,1246125,Delhi,BS-III,No,Low,28289.81,Individual,No
283,Land,Land Rover Freelander,2013,0,Petrol,Manual,3rd,Poor,No,1,4,1627,115,377288,Bangalore,BS-II,No,Low,556997.8082,Individual,No
283,Datsun,Datsun GO T,2013,0,Diesel,Automatic,1st,Good,Yes,2,4,1048,186,554707,Bangalore,BS-III,No,Low,230129.5638,Individual,No
283,Hyundai,Hyundai Fluidic Verna,2010,9355,Petrol,Automatic,3rd,Fair,Yes,3,4,1582,69,591549,Delhi,BS-III,No,Medium,417221.0955,Dealer,Yes
283,Hyundai,Hyundai Fluidic Verna,2008,66043,Petrol,Automatic,2nd,Poor,Yes,0,4,2551,122,30000,Hyderabad,BS-III,Yes,Low,997661.8574,Dealer,Yes
283,Volkswagen,Volkswagen Polo,2014,20243,Petrol,Automatic,1st,Fair,No,1,4,864,45,497007,Delhi,BS-II,No,Low,324984.4451,Individual,No
284,Honda,Honda City ZX,2019,38150,Diesel,Manual,1st,Good,No,2,4,1664,109,564143,Hyderabad,BS-IV,No,Low,196246.7863,Dealer,Yes
284,Hyundai,Hyundai Verna Fluidic,2009,37999,Petrol,Automatic,1st,Excellent,Yes,1,4,1964,124,439274,Delhi,BS-III,No,High,28289.81,Dealer,Yes
284,Renault,Renault Lodgy 85,2012,129176,Petrol,Manual,4th+,Excellent,Yes,1,4,1087,113,30000,Delhi,BS-III,No,Low,414052.0745,Dealer,No
285,BMW,BMW 5 Series,2013,75972,Petrol,Manual,3rd,Excellent,No,0,4,805,65,30000,Hyderabad,BS-III,Yes,Low,329419.5552,Dealer,Yes
285,Skoda,Skoda Octavia Classic,2018,13011,Petrol,Manual,2nd,Excellent,Yes,0,4,2031,45,30000,Pune,BS-IV,Yes,High,467513.1834,Individual,Yes
285,Mahindra,Mahindra KUV100,2013,87365,Diesel,Automatic,1st,Excellent,Yes,1,4,1720,45,30000,Mumbai,BS-III,No,High,212056.7741,Dealer,Yes
285,Maruti,Maruti Suzuki Swift,2019,69610,Petrol,Automatic,2nd,Poor,No,1,4,2107,174,1115794,Mumbai,BS-III,Yes,Low,111338.669,Dealer,Yes
285,Mahindra,Mahindra Scorpio,2016,67804,Petrol,Automatic,1st,Excellent,Yes,1,4,1605,103,534982,Delhi,BS-III,Yes,Medium,216868.2801,Dealer,Yes
286,Mahindra,Mahindra Scorpio S10,2010,6890,Petrol,Manual,3rd,Good,Yes,3,4,1106,157,105708,Pune,BS-II,Yes,Medium,468734.0344,Individual,Yes
286,Maruti,Maruti Suzuki Alto,2008,26395,Diesel,Automatic,3rd,Excellent,Yes,0,4,858,100,640514,Chennai,BS-III,Yes,Medium,852299.7357,Individual,Yes
286,Hindustan,Hindustan Motors Ambassador,2013,0,Petrol,Manual,3rd,Fair,No,1,4,1325,169,30000,Pune,BS-IV,Yes,Low,59570.08928,Dealer,Yes
286,Mahindra,Mahindra Jeep MM,2015,33045,Petrol,Manual,1st,Poor,Yes,3,4,800,151,534867,Bangalore,BS-IV,Yes,Medium,28289.81,Dealer,Yes
286,Mahindra,Mahindra TUV300 T4,2016,72228,Petrol,Automatic,2nd,Excellent,Yes,1,4,1793,45,219276,Mumbai,BS-III,Yes,High,263279.5592,Individual,Yes
286,Hyundai,Hyundai Fluidic Verna,2010,59260,Petrol,Manual,4th+,Good,Yes,0,4,1456,111,30000,Delhi,BS-II,No,Low,447793.4988,Dealer,Yes
286,Tata,Tata Tiago Revotorq,2012,68765,Diesel,Automatic,3rd,Fair,No,0,4,813,115,585888,Delhi,BS-II,No,Low,1513730.739,Individual,No
286,Hyundai,Hyundai Eon,2005,75345,Diesel,Automatic,4th+,Fair,No,1,4,1601,71,30000,Delhi,BS-III,No,High,1474346.336,Individual,No
287,Honda,Honda Brio,2014,27887,Diesel,Manual,4th+,Poor,No,0,4,1075,68,836586,Mumbai,BS-III,No,Medium,582810.9562,Individual,No
287,Mahindra,Mahindra Scorpio VLX,2005,16358,Petrol,Manual,1st,Good,Yes,1,4,800,60,30000,Delhi,BS-III,No,Medium,1129112.343,Dealer,Yes
287,Hyundai,Hyundai Getz Prime,2012,33032,Diesel,Manual,1st,Good,Yes,2,4,2024,100,830220,Kolkata,BS-II,Yes,Low,388605.2371,Individual,Yes
287,Maruti,Maruti Suzuki Zen,2013,51926,Diesel,Automatic,3rd,Poor,Yes,1,4,1178,69,858502,Chennai,BS-IV,Yes,Medium,47108.59857,Dealer,Yes
287,Maruti,Maruti Suzuki SX4,2019,36556,Petrol,Manual,3rd,Excellent,No,1,4,1413,155,458730,Mumbai,BS-IV,No,Medium,28289.81,Individual,Yes
288,Renault,Renault Duster 85,2015,51366,Petrol,Automatic,1st,Fair,Yes,2,4,1418,165,495545,Pune,BS-III,No,Medium,1012835.198,Individual,No
288,Mahindra,Mahindra Scorpio 2.6,2016,21126,Petrol,Automatic,4th+,Poor,Yes,2,4,1399,67,30000,Bangalore,BS-IV,Yes,High,333686.4304,Individual,No
288,Maruti,Maruti Suzuki Swift,2011,58629,Diesel,Manual,4th+,Fair,Yes,0,4,1215,109,49215,Bangalore,BS-III,Yes,Low,487281.9736,Individual,Yes
288,Honda,Honda City SV,2014,57089,Diesel,Automatic,4th+,Excellent,Yes,0,4,995,45,213312,Delhi,BS-II,Yes,Medium,317158.8285,Dealer,Yes
288,Ford,Ford EcoSport Ambiente,2008,89283,Petrol,Manual,4th+,Good,No,0,5,1669,148,1284475,Chennai,BS-IV,No,Medium,1381324.702,Dealer,Yes
288,Mahindra,Mahindra Jeep CL550,2012,0,Petrol,Automatic,3rd,Poor,No,2,4,800,90,279532,Hyderabad,BS-IV,No,High,436528.991,Individual,No
288,Honda,Honda City ZX,2010,16929,Diesel,Automatic,2nd,Excellent,No,0,4,1867,55,362550,Hyderabad,BS-IV,No,Low,537240.1768,Individual,No
288,Audi,Audi A4 1.8,2007,74670,Diesel,Manual,4th+,Excellent,Yes,1,4,2308,156,541445,Pune,BS-IV,Yes,Low,83161.23371,Dealer,Yes
288,Mahindra,Mahindra TUV300 T4,2010,0,Petrol,Manual,2nd,Poor,No,1,4,1197,45,748592,Chennai,BS-III,No,Medium,28289.81,Dealer,Yes
289,Volkswagen,Volkswagen Polo Highline,2012,65816,Diesel,Manual,1st,Good,No,0,4,1171,130,30000,Bangalore,BS-IV,No,Low,562249.8061,Dealer,Yes
289,Chevrolet,Chevrolet Cruze LTZ,2013,30532,Petrol,Automatic,4th+,Good,Yes,2,5,800,173,203614,Mumbai,BS-III,No,Low,1207456.238,Dealer,Yes
289,Audi,Audi A6 2.0,2013,24908,Petrol,Automatic,2nd,Poor,No,0,4,1559,87,638171,Chennai,BS-IV,No,Low,589311.7575,Dealer,Yes
289,Chevrolet,Chevrolet Spark LS,2016,63201,Diesel,Manual,3rd,Fair,Yes,1,4,2460,154,606087,Kolkata,BS-III,No,Low,1262740.602,Dealer,No
289,Chevrolet,Chevrolet Beat Diesel,2006,45994,Petrol,Manual,2nd,Good,No,0,4,2154,45,651092,Chennai,BS-III,No,Low,103435.2876,Individual,Yes
289,Toyota,Toyota Etios Liva,2006,72063,Diesel,Manual,2nd,Fair,Yes,0,4,1438,123,30000,Bangalore,BS-III,Yes,Low,563231.8529,Dealer,Yes
289,Toyota,Toyota Corolla Altis,2008,62031,Diesel,Automatic,2nd,Good,No,0,4,2333,125,1365864,Delhi,BS-IV,Yes,High,318909.6366,Dealer,Yes
289,Honda,Honda Jazz VX,2011,0,Diesel,Automatic,1st,Fair,Yes,0,4,1412,178,382306,Delhi,BS-III,Yes,Low,1358717.064,Dealer,Yes
290,Maruti,Maruti Suzuki Alto,2011,12920,Diesel,Automatic,1st,Excellent,Yes,2,4,1425,137,377134,Bangalore,BS-IV,No,Medium,303936.9079,Individual,No
290,Ford,Ford EcoSport,2018,71475,Diesel,Manual,2nd,Good,Yes,1,4,1529,74,309495,Pune,BS-II,Yes,Medium,28289.81,Dealer,Yes
290,Maruti,Maruti Suzuki Alto,2016,84465,Diesel,Automatic,1st,Fair,Yes,0,4,1021,76,555042,Delhi,BS-II,Yes,Medium,45880.15585,Dealer,Yes
290,Maruti,Maruti Suzuki Ciaz,2015,39731,Diesel,Automatic,4th+,Poor,Yes,2,4,1779,183,167317,Delhi,BS-III,No,Low,760517.7947,Dealer,Yes
290,Skoda,Skoda Octavia Classic,2019,100623,Petrol,Manual,2nd,Good,Yes,0,4,1904,45,101258,Kolkata,BS-IV,Yes,Low,411771.994,Individual,Yes
290,Maruti,Maruti Suzuki Baleno,2006,106523,Diesel,Automatic,3rd,Good,Yes,1,5,1742,111,1096228,Pune,BS-IV,Yes,Low,28289.81,Individual,No
291,Fiat,Fiat Petra ELX,2014,97784,Diesel,Automatic,1st,Excellent,No,0,4,1808,45,30000,Chennai,BS-IV,No,Medium,1036049.07,Individual,Yes
291,Mahindra,Mahindra Scorpio S10,2014,20165,Petrol,Manual,3rd,Excellent,Yes,1,4,1732,175,30000,Pune,BS-III,Yes,Medium,125997.0256,Individual,Yes
291,Tata,Tata Vista Quadrajet,2012,44229,Petrol,Manual,3rd,Poor,No,0,4,949,45,775986,Delhi,BS-IV,No,Medium,28289.81,Dealer,Yes
291,Chevrolet,Chevrolet Spark,2017,128288,Diesel,Automatic,4th+,Excellent,No,2,4,800,53,554545,Delhi,BS-III,Yes,Medium,432894.3615,Dealer,Yes
291,Renault,Renault Duster 85,2016,73397,Petrol,Manual,4th+,Fair,Yes,0,5,1212,115,426411,Pune,BS-II,No,Low,28289.81,Individual,No
291,Tata,Tata Aria Pleasure,2008,81188,Petrol,Automatic,1st,Fair,Yes,1,4,800,97,154041,Pune,BS-III,Yes,High,896392.5412,Dealer,Yes
291,Maruti,Maruti Suzuki Swift,2010,6330,Petrol,Manual,4th+,Fair,Yes,0,4,800,134,668284,Chennai,BS-III,No,High,139630.6862,Individual,No
291,Toyota,Toyota Etios Liva,2011,0,Diesel,Manual,2nd,Good,Yes,0,4,1963,46,502883,Bangalore,BS-II,Yes,Low,286566.1217,Dealer,Yes
291,Maruti,Maruti Suzuki Wagon,2015,66137,Diesel,Automatic,3rd,Excellent,No,0,4,2149,55,707581,Delhi,BS-II,No,Low,746262.9007,Individual,Yes
291,Hyundai,Hyundai i20 Active,2016,30051,Diesel,Manual,4th+,Poor,No,0,4,1014,70,588773,Pune,BS-III,No,Low,132719.1626,Dealer,Yes
292,Mahindra,Mahindra Scorpio SLE,2012,27259,Petrol,Manual,3rd,Fair,Yes,1,5,1681,144,124558,Pune,BS-II,No,High,541326.98,Individual,No
292,Tata,Tata Indica V2,2019,72855,Petrol,Manual,4th+,Excellent,Yes,2,4,1444,156,30000,Pune,BS-III,No,Medium,839085.0215,Individual,Yes
292,Ford,Ford EcoSport Trend,2009,97956,Diesel,Manual,3rd,Excellent,Yes,1,4,800,170,102251,Delhi,BS-II,No,Medium,1636893.471,Dealer,Yes
292,Mahindra,Mahindra Scorpio S4,2017,30408,Petrol,Automatic,3rd,Fair,No,0,4,2712,96,174881,Bangalore,BS-III,No,High,540103.0244,Dealer,No
292,Honda,Honda Amaze,2016,23349,Diesel,Automatic,3rd,Good,No,2,4,1352,50,30000,Mumbai,BS-III,Yes,Low,377939.6724,Individual,Yes
292,Maruti,Maruti Suzuki Swift,2013,21895,Petrol,Automatic,3rd,Excellent,Yes,0,4,855,145,1102147,Bangalore,BS-III,Yes,Low,28289.81,Individual,Yes
292,Honda,Honda Amaze,2014,48698,Diesel,Automatic,3rd,Fair,No,2,4,2085,158,82700,Delhi,BS-III,No,Medium,543339.0607,Dealer,Yes
293,Maruti,Maruti Suzuki Stingray,2009,45005,Diesel,Manual,4th+,Fair,Yes,0,4,1801,109,712522,Hyderabad,BS-III,No,Low,679848.6452,Dealer,Yes
294,Maruti,Maruti Suzuki Alto,2007,7899,Diesel,Manual,1st,Fair,No,1,4,2805,193,137907,Kolkata,BS-IV,Yes,Low,397920.64,Individual,No
294,Hyundai,Hyundai Eon Era,2004,4493,Diesel,Manual,3rd,Poor,No,1,4,2419,260,108861,Bangalore,BS-III,No,High,1242187.485,Dealer,Yes
294,Tata,Tata Indigo eCS,2015,36381,Petrol,Manual,4th+,Good,No,0,4,2409,116,701463,Chennai,BS-III,No,Medium,617886.2556,Individual,Yes
294,Maruti,Maruti Suzuki Ertiga,2009,45056,Petrol,Automatic,2nd,Fair,No,1,4,1172,95,474701,Mumbai,BS-III,Yes,Medium,28289.81,Dealer,Yes
294,Honda,Honda City,2010,24118,Diesel,Manual,1st,Poor,Yes,1,4,1359,164,30000,Bangalore,BS-IV,No,Medium,28289.81,Dealer,Yes
294,Honda,Honda Amaze,2015,62585,Diesel,Manual,1st,Fair,No,1,4,2732,83,30000,Pune,BS-III,Yes,High,339426.3988,Dealer,Yes
294,Hyundai,Hyundai Grand i10,2011,70656,Diesel,Automatic,4th+,Excellent,Yes,0,4,2143,141,653442,Bangalore,BS-III,Yes,Medium,917367.3046,Dealer,Yes
294,Maruti,Maruti Suzuki Dzire,2013,72807,Petrol,Automatic,3rd,Good,Yes,1,4,2996,97,117109,Bangalore,BS-III,No,Medium,431057.9147,Dealer,Yes
295,Maruti,Maruti Suzuki Swift,2007,59226,Diesel,Automatic,2nd,Excellent,No,0,4,952,133,677748,Bangalore,BS-IV,Yes,High,221933.6568,Individual,No
295,Mahindra,Mahindra TUV300 T4,2017,38228,Petrol,Manual,4th+,Good,No,0,4,2067,141,30000,Delhi,BS-II,No,High,1490474.636,Dealer,Yes
295,Maruti,Maruti Suzuki Dzire,2019,8799,Diesel,Automatic,1st,Fair,No,1,4,1403,181,757927,Chennai,BS-IV,Yes,Low,343459.6643,Dealer,Yes
295,Honda,Honda Amaze,2007,38897,Diesel,Automatic,3rd,Fair,No,0,4,2517,132,30000,Chennai,BS-III,No,Medium,647666.9158,Dealer,Yes
295,Skoda,Skoda Laura,2003,10609,Petrol,Automatic,2nd,Fair,Yes,0,4,1855,50,76730,Pune,BS-III,Yes,Low,370442.8872,Individual,Yes
295,Hyundai,Hyundai Getz Prime,2018,51831,Diesel,Manual,1st,Fair,Yes,1,4,2067,107,847736,Bangalore,BS-II,Yes,Medium,233674.7859,Individual,Yes
295,Mahindra,Mahindra Jeep MM,2010,54538,Petrol,Manual,1st,Good,No,3,4,1944,67,30000,Pune,BS-IV,Yes,Low,197173.2251,Dealer,Yes
295,Maruti,Maruti Suzuki Swift,2005,126600,Petrol,Manual,4th+,Fair,No,1,5,1705,45,30000,Delhi,BS-III,No,Medium,28289.81,Dealer,Yes
295,Honda,Honda Amaze,2012,83924,Petrol,Automatic,1st,Good,Yes,0,4,1790,76,532989,Bangalore,BS-III,No,High,1126057.919,Individual,Yes
295,Maruti,Maruti Suzuki Zen,2012,33916,Diesel,Manual,3rd,Good,No,0,4,1094,142,30000,Pune,BS-IV,Yes,Low,28289.81,Individual,Yes
296,Tata,Tata Indigo LX,2017,72268,Petrol,Automatic,2nd,Fair,No,1,4,1408,206,30000,Kolkata,BS-III,No,Medium,832127.111,Individual,No
296,Hyundai,Hyundai Elite i20,2007,17204,Diesel,Automatic,1st,Fair,Yes,0,4,800,163,115908,Bangalore,BS-IV,Yes,Medium,840854.2369,Individual,Yes
296,Maruti,Maruti Suzuki Swift,2011,41164,Petrol,Automatic,1st,Good,Yes,0,4,1234,143,357142,Pune,BS-III,Yes,High,243069.9875,Dealer,Yes
296,Hyundai,Hyundai i20 Active,2018,37294,Petrol,Manual,2nd,Fair,No,1,4,1246,157,444889,Kolkata,BS-III,Yes,Low,125788.0671,Individual,Yes
296,Hyundai,Hyundai Santro Xing,2009,47258,Diesel,Automatic,4th+,Poor,Yes,1,4,800,110,130807,Delhi,BS-IV,Yes,Medium,28289.81,Individual,No
296,Maruti,Maruti Suzuki Swift,2009,47029,Petrol,Manual,4th+,Excellent,Yes,0,4,2017,103,829988,Pune,BS-II,No,Medium,229259.7967,Dealer,Yes
297,Hyundai,Hyundai Santro Xing,2010,95824,Diesel,Automatic,4th+,Good,Yes,0,5,800,70,647287,Pune,BS-IV,Yes,Medium,138497.3671,Individual,Yes
297,Mahindra,Mahindra Scorpio S10,2007,51341,LPG,Manual,3rd,Fair,Yes,1,4,1881,94,722143,Bangalore,BS-III,No,High,28289.81,Individual,No
297,Toyota,Toyota Corolla Altis,2011,83811,Diesel,Automatic,3rd,Excellent,No,2,4,1978,80,299547,Pune,BS-II,Yes,Low,557108.8173,Dealer,Yes
297,Chevrolet,Chevrolet Spark LT,2010,57514,Diesel,Manual,3rd,Poor,No,1,5,800,227,343574,Pune,BS-IV,No,Low,28289.81,Individual,No
297,Maruti,Maruti Suzuki Alto,2015,22853,Diesel,Manual,2nd,Fair,Yes,1,4,2288,139,369072,Mumbai,BS-III,Yes,Medium,1142549.127,Dealer,Yes
298,Mahindra,Mahindra Logan Diesel,2011,42787,Diesel,Manual,4th+,Poor,Yes,1,4,1820,85,969830,Chennai,BS-IV,No,High,922333.9367,Dealer,Yes
298,Chevrolet,Chevrolet Beat LT,2019,64731,Petrol,Automatic,2nd,Fair,No,0,4,1099,92,1057971,Chennai,BS-II,Yes,Low,28289.81,Individual,Yes
298,Skoda,Skoda Fabia 1.2L,2009,30359,Petrol,Automatic,4th+,Good,Yes,2,4,2160,175,957455,Chennai,BS-II,No,Low,610186.6819,Individual,No
298,Mahindra,Mahindra Scorpio VLX,2013,5682,Petrol,Automatic,1st,Excellent,No,2,4,1308,53,231556,Pune,BS-III,Yes,Medium,598106.0231,Individual,Yes
298,Maruti,Maruti Suzuki Wagon,2011,49295,Diesel,Manual,4th+,Poor,No,0,4,2014,45,699219,Chennai,BS-IV,No,High,605334.9788,Individual,Yes
298,Mini,Mini Cooper S,2009,13996,Diesel,Manual,4th+,Good,No,3,4,1252,71,30000,Mumbai,BS-III,Yes,Medium,354172.5279,Dealer,Yes
299,Hyundai,Hyundai i20 Asta,2014,48717,Diesel,Automatic,1st,Fair,No,1,4,865,175,328735,Chennai,BS-IV,No,Low,1027945.998,Dealer,Yes
299,Toyota,Toyota Corolla,2018,88442,Diesel,Automatic,3rd,Fair,Yes,2,4,2610,107,30000,Chennai,BS-IV,No,High,695629.6544,Individual,No
299,Mahindra,Mahindra Logan Diesel,2015,47495,Diesel,Manual,2nd,Good,Yes,2,4,1831,129,831326,Chennai,BS-IV,No,High,343393.9173,Dealer,Yes
299,Hyundai,Hyundai Eon D,2011,41551,Diesel,Manual,1st,Excellent,Yes,1,4,1578,83,1309261,Hyderabad,BS-III,No,Low,28289.81,Individual,Yes
299,Hyundai,Hyundai Creta 1.6,2009,26210,Diesel,Automatic,1st,Excellent,Yes,1,5,1292,190,975270,Hyderabad,BS-II,No,Low,28289.81,Individual,No
300,Audi,Audi A4 2.0,2019,31301,Petrol,Manual,3rd,Good,No,0,4,2219,77,113309,Chennai,BS-III,No,Low,28289.81,Dealer,Yes
300,Hyundai,Hyundai i20 Active,2004,144046,Petrol,Manual,1st,Good,No,1,4,1210,62,320506,Mumbai,BS-II,Yes,Low,436873.9067,Individual,Yes
301,Maruti,Maruti Suzuki Wagon,2012,38560,Diesel,Manual,2nd,Fair,No,3,4,1835,80,1036725,Pune,BS-III,Yes,Medium,1446716.887,Individual,Yes
301,Maruti,Maruti Suzuki Alto,2011,67091,Diesel,Automatic,2nd,Poor,No,0,4,1592,86,991013,Bangalore,BS-III,No,Medium,28289.81,Dealer,Yes
301,Tata,Tata Indigo LS,2017,77359,Petrol,Manual,3rd,Fair,No,1,4,1458,60,608864,Kolkata,BS-III,No,Low,495519.8831,Individual,No
301,Maruti,Maruti Suzuki Alto,2009,48412,Diesel,Automatic,3rd,Poor,Yes,3,4,2300,159,691950,Hyderabad,BS-III,No,Medium,1299170.147,Dealer,Yes
301,Maruti,Maruti Suzuki Ritz,2019,43417,Diesel,Automatic,3rd,Good,No,2,4,2396,67,655521,Chennai,BS-III,Yes,Medium,457513.1911,Individual,Yes
302,Mahindra,Mahindra Logan Diesel,2013,35981,Diesel,Manual,3rd,Poor,Yes,2,4,946,80,1021234,Pune,BS-IV,Yes,High,549765.651,Dealer,Yes
302,Maruti,Maruti Suzuki SX4,2011,74708,Petrol,Manual,1st,Excellent,Yes,1,4,1198,83,693208,Pune,BS-III,No,High,1032301.1,Dealer,Yes
302,Mahindra,Mahindra KUV100 K8,2012,687,Diesel,Automatic,1st,Good,No,1,4,1588,166,944623,Chennai,BS-III,Yes,Medium,945813.4461,Dealer,Yes
